garment_path,split,garment_id,max_token_length,drape_failed,has_digit_in_panel_name,panel_count
garments_5000_1/default_body/rand_0AOGL2ANXT,test,rand_0AOGL2ANXT,841,False,False,14
garments_5000_1/default_body/rand_D5HG48C9NN,test,rand_D5HG48C9NN,911,False,False,16
garments_5000_1/default_body/rand_NFOJXCDGJ5,test,rand_NFOJXCDGJ5,456,False,False,8
garments_5000_1/default_body/rand_F5E654NQIG,test,rand_F5E654NQIG,168,False,False,4
garments_5000_1/default_body/rand_T23YVVY38F,test,rand_T23YVVY38F,246,False,False,6
garments_5000_1/default_body/rand_P497SBQTE4,test,rand_P497SBQTE4,429,False,False,8
garments_5000_1/default_body/rand_RSDFWDCHHQ,test,rand_RSDFWDCHHQ,1064,False,True,20
garments_5000_1/default_body/rand_FMPBCESPKM,test,rand_FMPBCESPKM,320,False,False,4
garments_5000_1/default_body/rand_GKYYHEI9BA,test,rand_GKYYHEI9BA,684,False,False,16
garments_5000_1/default_body/rand_OMAV8UJGZM,test,rand_OMAV8UJGZM,616,False,False,6
garments_5000_1/default_body/rand_JIVK02ZRWT,test,rand_JIVK02ZRWT,1008,False,False,18
garments_5000_1/default_body/rand_15UI38FJ0Q,test,rand_15UI38FJ0Q,420,False,False,10
garments_5000_1/default_body/rand_2U7IUZUO4D,test,rand_2U7IUZUO4D,617,False,True,10
garments_5000_1/default_body/rand_2T4BI4O5U8,test,rand_2T4BI4O5U8,616,False,False,14
garments_5000_1/default_body/rand_F0SX2UDF99,test,rand_F0SX2UDF99,466,False,False,12
garments_5000_1/default_body/rand_75QWDYNUFM,test,rand_75QWDYNUFM,919,False,False,14
garments_5000_1/default_body/rand_4ZMOY9E6CL,test,rand_4ZMOY9E6CL,660,False,False,14
garments_5000_1/default_body/rand_86NGXRB0FW,test,rand_86NGXRB0FW,310,False,False,4
garments_5000_1/default_body/rand_3YKPGXYGVG,test,rand_3YKPGXYGVG,439,False,False,8
garments_5000_1/default_body/rand_PBQOUI5U4U,test,rand_PBQOUI5U4U,452,False,True,8
garments_5000_1/default_body/rand_O4FZGMGAQP,test,rand_O4FZGMGAQP,537,False,False,12
garments_5000_1/default_body/rand_W570MQYL7Q,test,rand_W570MQYL7Q,1264,False,True,26
garments_5000_1/default_body/rand_GE9NBC1HFY,test,rand_GE9NBC1HFY,893,False,False,14
garments_5000_1/default_body/rand_RS7K9GT9OD,test,rand_RS7K9GT9OD,1181,False,False,20
garments_5000_1/default_body/rand_KIE8UDM3ME,test,rand_KIE8UDM3ME,421,False,False,6
garments_5000_1/default_body/rand_GBDUURXAI9,test,rand_GBDUURXAI9,804,False,True,10
garments_5000_1/default_body/rand_YDY45XSZI0,test,rand_YDY45XSZI0,1246,False,False,20
garments_5000_1/default_body/rand_G8EZ1TY7ZZ,test,rand_G8EZ1TY7ZZ,308,False,False,8
garments_5000_1/default_body/rand_NYGRTILO8N,test,rand_NYGRTILO8N,272,False,False,4
garments_5000_1/default_body/rand_HH9UX35WU5,test,rand_HH9UX35WU5,614,False,False,14
garments_5000_1/default_body/rand_W90DU2SUWG,test,rand_W90DU2SUWG,580,False,False,8
garments_5000_1/default_body/rand_SA0FZ4AS3E,test,rand_SA0FZ4AS3E,487,False,True,8
garments_5000_1/default_body/rand_QW92Y1YP2N,test,rand_QW92Y1YP2N,469,False,False,10
garments_5000_1/default_body/rand_88AR5AJ84T,test,rand_88AR5AJ84T,546,False,False,6
garments_5000_1/default_body/rand_X7PLZKSLWL,test,rand_X7PLZKSLWL,159,False,False,4
garments_5000_1/default_body/rand_X0F8A9482H,test,rand_X0F8A9482H,879,False,False,16
garments_5000_1/default_body/rand_NP4VOHI18C,test,rand_NP4VOHI18C,918,False,False,12
garments_5000_1/default_body/rand_N0EPAO0PZI,test,rand_N0EPAO0PZI,423,False,False,6
garments_5000_1/default_body/rand_3GXW8WJYTW,test,rand_3GXW8WJYTW,399,False,False,10
garments_5000_1/default_body/rand_5ZKH1P22VX,test,rand_5ZKH1P22VX,1371,False,True,22
garments_5000_1/default_body/rand_M2PDSIPURV,test,rand_M2PDSIPURV,1124,False,True,22
garments_5000_1/default_body/rand_XJYIZ4X244,test,rand_XJYIZ4X244,674,False,False,12
garments_5000_1/default_body/rand_ZYQ71SZ60N,test,rand_ZYQ71SZ60N,282,False,False,4
garments_5000_1/default_body/rand_1FO3CTKYV8,test,rand_1FO3CTKYV8,672,False,True,8
garments_5000_1/default_body/rand_2SPQL57DVX,test,rand_2SPQL57DVX,773,False,False,12
garments_5000_1/default_body/rand_4BLB18YZQF,test,rand_4BLB18YZQF,70,False,False,2
garments_5000_1/default_body/rand_7SRESBECDF,test,rand_7SRESBECDF,347,False,False,4
garments_5000_1/default_body/rand_2OVWTM2Q1G,test,rand_2OVWTM2Q1G,499,False,False,12
garments_5000_1/default_body/rand_IIKC0DL4IH,test,rand_IIKC0DL4IH,326,False,False,4
garments_5000_2/default_body/rand_RJ543BGRWP,test,rand_RJ543BGRWP,355,False,True,6
garments_5000_2/default_body/rand_1Q3K9IQ92P,test,rand_1Q3K9IQ92P,420,False,False,10
garments_5000_2/default_body/rand_UFEJRZ7VR0,test,rand_UFEJRZ7VR0,549,False,False,10
garments_5000_2/default_body/rand_G7MYB1LHDY,test,rand_G7MYB1LHDY,628,False,False,14
garments_5000_2/default_body/rand_DC3GUQMJZJ,test,rand_DC3GUQMJZJ,766,False,False,14
garments_5000_2/default_body/rand_HX784IGYDB,test,rand_HX784IGYDB,1096,False,True,24
garments_5000_2/default_body/rand_J1DIQCL2YR,test,rand_J1DIQCL2YR,843,False,False,16
garments_5000_2/default_body/rand_3TEAYSXRA3,test,rand_3TEAYSXRA3,174,False,False,2
garments_5000_2/default_body/rand_0FLZP5KRNR,test,rand_0FLZP5KRNR,1153,False,False,22
garments_5000_2/default_body/rand_7273S3658C,test,rand_7273S3658C,581,False,False,6
garments_5000_2/default_body/rand_YYFRSF75M9,test,rand_YYFRSF75M9,1551,False,True,24
garments_5000_2/default_body/rand_5NVCAIMS40,test,rand_5NVCAIMS40,203,False,False,2
garments_5000_2/default_body/rand_OG17KCEUQU,test,rand_OG17KCEUQU,455,False,False,6
garments_5000_2/default_body/rand_4GKMJH32WI,test,rand_4GKMJH32WI,163,False,False,4
garments_5000_2/default_body/rand_OWES067DMU,test,rand_OWES067DMU,826,False,False,16
garments_5000_2/default_body/rand_80AH2FZ55X,test,rand_80AH2FZ55X,448,False,False,10
garments_5000_2/default_body/rand_Y1QIDDZJ3G,test,rand_Y1QIDDZJ3G,849,False,False,14
garments_5000_2/default_body/rand_YT6C4WWGHF,test,rand_YT6C4WWGHF,501,False,False,12
garments_5000_2/default_body/rand_ZLS7ZXA332,test,rand_ZLS7ZXA332,154,False,False,4
garments_5000_2/default_body/rand_0T0TI3VUMT,test,rand_0T0TI3VUMT,1332,False,False,22
garments_5000_2/default_body/rand_XK5QNC9SFD,test,rand_XK5QNC9SFD,766,False,False,12
garments_5000_2/default_body/rand_LQXUNU638I,test,rand_LQXUNU638I,1344,False,False,26
garments_5000_2/default_body/rand_M4MUKANX3B,test,rand_M4MUKANX3B,824,False,False,14
garments_5000_2/default_body/rand_6FQXW3RQM4,test,rand_6FQXW3RQM4,1232,False,True,24
garments_5000_2/default_body/rand_TSLM1PW99H,test,rand_TSLM1PW99H,178,False,False,2
garments_5000_2/default_body/rand_40CI3UJ2GM,test,rand_40CI3UJ2GM,866,False,False,20
garments_5000_2/default_body/rand_1UYCEU7P0H,test,rand_1UYCEU7P0H,739,False,False,8
garments_5000_2/default_body/rand_KYMHYF7WG1,test,rand_KYMHYF7WG1,158,False,False,4
garments_5000_2/default_body/rand_QJ2PE1NTKU,test,rand_QJ2PE1NTKU,501,False,False,12
garments_5000_2/default_body/rand_OYXR7AK5MV,test,rand_OYXR7AK5MV,952,False,True,16
garments_5000_2/default_body/rand_D08KXHB3NJ,test,rand_D08KXHB3NJ,201,False,False,4
garments_5000_2/default_body/rand_SO9L072HIL,test,rand_SO9L072HIL,159,False,False,4
garments_5000_2/default_body/rand_978DQWFIKU,test,rand_978DQWFIKU,174,False,False,4
garments_5000_2/default_body/rand_BO9T4MNN5C,test,rand_BO9T4MNN5C,979,False,True,14
garments_5000_2/default_body/rand_802E66UG8D,test,rand_802E66UG8D,653,False,False,16
garments_5000_2/default_body/rand_1JHH55RUHX,test,rand_1JHH55RUHX,326,False,False,4
garments_5000_2/default_body/rand_84SY75VS9B,test,rand_84SY75VS9B,1351,False,False,22
garments_5000_2/default_body/rand_Z9WLNV2V8I,test,rand_Z9WLNV2V8I,159,False,False,4
garments_5000_2/default_body/rand_JLD6CMS0T8,test,rand_JLD6CMS0T8,471,False,False,6
garments_5000_2/default_body/rand_RR6BX54NCI,test,rand_RR6BX54NCI,824,False,False,14
garments_5000_2/default_body/rand_WNU4KVAQG4,test,rand_WNU4KVAQG4,331,False,False,4
garments_5000_2/default_body/rand_IRIDVDNJMM,test,rand_IRIDVDNJMM,2173,False,True,30
garments_5000_2/default_body/rand_P5EDQ6FH4E,test,rand_P5EDQ6FH4E,893,False,False,10
garments_5000_2/default_body/rand_KQVWC2U8FG,test,rand_KQVWC2U8FG,192,False,False,2
garments_5000_2/default_body/rand_4F7L4N7ZV4,test,rand_4F7L4N7ZV4,552,False,False,6
garments_5000_2/default_body/rand_FE18NDTU8H,test,rand_FE18NDTU8H,272,False,True,4
garments_5000_2/default_body/rand_RXSGJUM9US,test,rand_RXSGJUM9US,1228,False,True,18
garments_5000_2/default_body/rand_7LUZ70LAA6,test,rand_7LUZ70LAA6,785,False,True,14
garments_5000_2/default_body/rand_FUDEB3E658,test,rand_FUDEB3E658,178,False,False,2
garments_5000_2/default_body/rand_L6RA3DFUPO,test,rand_L6RA3DFUPO,181,False,False,2
garments_5000_2/default_body/rand_IDMZL10FK7,test,rand_IDMZL10FK7,296,False,False,4
garments_5000_2/default_body/rand_LLQ4HH131J,test,rand_LLQ4HH131J,163,False,False,4
garments_5000_2/default_body/rand_DENF0S4CBB,test,rand_DENF0S4CBB,797,False,False,14
garments_5000_2/default_body/rand_YKFATOHB67,test,rand_YKFATOHB67,367,False,False,8
garments_5000_2/default_body/rand_BREPR6MSDC,test,rand_BREPR6MSDC,443,False,False,6
garments_5000_2/default_body/rand_SARFS5KXDP,test,rand_SARFS5KXDP,766,False,False,8
garments_5000_2/default_body/rand_Y6ATPD90XB,test,rand_Y6ATPD90XB,500,False,False,6
garments_5000_2/default_body/rand_DDRHV4E2Q9,test,rand_DDRHV4E2Q9,741,False,False,14
garments_5000_2/default_body/rand_2HDUVYCBRB,test,rand_2HDUVYCBRB,1282,False,True,24
garments_5000_2/default_body/rand_RJYDKM6E7C,test,rand_RJYDKM6E7C,481,False,False,12
garments_5000_2/default_body/rand_4DD5NYZYD0,test,rand_4DD5NYZYD0,164,False,False,4
garments_5000_2/default_body/rand_K2FJVB3L3I,test,rand_K2FJVB3L3I,615,False,False,8
garments_5000_2/default_body/rand_HMMLDPDDF4,test,rand_HMMLDPDDF4,546,False,False,14
garments_5000_2/default_body/rand_YX2E90YM1N,test,rand_YX2E90YM1N,708,False,False,16
garments_5000_2/default_body/rand_5185EZHQI6,test,rand_5185EZHQI6,945,False,True,14
garments_5000_2/default_body/rand_QXK06MNX02,test,rand_QXK06MNX02,832,False,True,20
garments_5000_2/default_body/rand_D7YNRIQU3E,test,rand_D7YNRIQU3E,729,False,True,17
garments_5000_2/default_body/rand_1F8TOK675T,test,rand_1F8TOK675T,576,False,False,8
garments_5000_2/default_body/rand_HTCZH3SO8L,test,rand_HTCZH3SO8L,463,False,False,6
garments_5000_2/default_body/rand_U19OSGMPS0,test,rand_U19OSGMPS0,1244,False,False,20
garments_5000_2/default_body/rand_5O6X4Q03EU,test,rand_5O6X4Q03EU,169,False,False,4
garments_5000_2/default_body/rand_0RP87ZSKNR,test,rand_0RP87ZSKNR,1220,False,False,18
garments_5000_2/default_body/rand_WS4M76PUVL,test,rand_WS4M76PUVL,338,False,False,4
garments_5000_2/default_body/rand_X3C6JLVH0C,test,rand_X3C6JLVH0C,65,False,False,2
garments_5000_2/default_body/rand_ECDH4GOS9U,test,rand_ECDH4GOS9U,473,False,False,10
garments_5000_2/default_body/rand_OUUE94DW16,test,rand_OUUE94DW16,534,False,False,6
garments_5000_2/default_body/rand_7ZC6DU3LEU,test,rand_7ZC6DU3LEU,720,False,False,16
garments_5000_2/default_body/rand_ALMXUR64ZE,test,rand_ALMXUR64ZE,338,False,False,4
garments_5000_2/default_body/rand_1K2PVCSEVA,test,rand_1K2PVCSEVA,1166,False,False,18
garments_5000_2/default_body/rand_VY5TIJWHQO,test,rand_VY5TIJWHQO,550,False,False,14
garments_5000_2/default_body/rand_BKDZ7IXQOB,test,rand_BKDZ7IXQOB,1096,False,True,21
garments_5000_2/default_body/rand_TZZVR6A3NQ,test,rand_TZZVR6A3NQ,65,False,False,2
garments_5000_2/default_body/rand_7DPXOSPFBN,test,rand_7DPXOSPFBN,321,False,False,4
garments_5000_2/default_body/rand_X84MHEE8IE,test,rand_X84MHEE8IE,60,False,False,2
garments_5000_2/default_body/rand_IYOCCHGU5G,test,rand_IYOCCHGU5G,399,False,False,8
garments_5000_2/default_body/rand_W0P01ZN6XR,test,rand_W0P01ZN6XR,286,False,False,4
garments_5000_2/default_body/rand_MHMH33HLPY,test,rand_MHMH33HLPY,309,False,False,6
garments_5000_2/default_body/rand_4JVERS4NK0,test,rand_4JVERS4NK0,515,False,False,12
garments_5000_2/default_body/rand_RJTQHUAI26,test,rand_RJTQHUAI26,336,False,False,8
garments_5000_2/default_body/rand_JVQ7ABJISK,test,rand_JVQ7ABJISK,338,False,False,4
garments_5000_2/default_body/rand_UTGDS4RD8A,test,rand_UTGDS4RD8A,159,False,False,4
garments_5000_2/default_body/rand_NT7MEYKOCC,test,rand_NT7MEYKOCC,1172,False,False,22
garments_5000_2/default_body/rand_BQRE60QUCE,test,rand_BQRE60QUCE,278,False,True,6
garments_5000_2/default_body/rand_QS91FSZI7Q,test,rand_QS91FSZI7Q,495,False,False,12
garments_5000_2/default_body/rand_488LHIZ8YO,test,rand_488LHIZ8YO,803,False,False,14
garments_5000_2/default_body/rand_LXP1WTWT2R,test,rand_LXP1WTWT2R,65,False,False,2
garments_5000_2/default_body/rand_IU3NAACI2H,test,rand_IU3NAACI2H,1391,False,True,29
garments_5000_2/default_body/rand_DNT98Q9E78,test,rand_DNT98Q9E78,964,False,False,18
garments_5000_2/default_body/rand_ANRW29KCL1,test,rand_ANRW29KCL1,1646,False,False,26
garments_5000_2/default_body/rand_735FQ2LWBG,test,rand_735FQ2LWBG,296,False,False,4
garments_5000_2/default_body/rand_FIQ4TTSMO3,test,rand_FIQ4TTSMO3,439,False,False,8
garments_5000_2/default_body/rand_ATBLDKQJZZ,test,rand_ATBLDKQJZZ,574,False,False,10
garments_5000_2/default_body/rand_CUL6VQZ621,test,rand_CUL6VQZ621,244,False,True,9
garments_5000_2/default_body/rand_W9SHI7NY7E,test,rand_W9SHI7NY7E,333,False,False,4
garments_5000_2/default_body/rand_W30VV5Q3WR,test,rand_W30VV5Q3WR,1069,False,False,16
garments_5000_2/default_body/rand_ZN79EI2Q7U,test,rand_ZN79EI2Q7U,471,False,True,8
garments_5000_2/default_body/rand_20DQCAX3HD,test,rand_20DQCAX3HD,408,False,False,10
garments_5000_2/default_body/rand_2CN94918I1,test,rand_2CN94918I1,683,False,False,16
garments_5000_2/default_body/rand_2PAO3AQVVJ,test,rand_2PAO3AQVVJ,1115,False,True,22
garments_5000_2/default_body/rand_KQRMF13IRA,test,rand_KQRMF13IRA,596,False,False,10
garments_5000_2/default_body/rand_50FO1413ZL,test,rand_50FO1413ZL,735,False,False,12
garments_5000_2/default_body/rand_RIBDBYOKLE,test,rand_RIBDBYOKLE,69,False,False,2
garments_5000_2/default_body/rand_ISPSSLNNRD,test,rand_ISPSSLNNRD,696,False,False,10
garments_5000_2/default_body/rand_TGIP3NCL3D,test,rand_TGIP3NCL3D,315,False,False,8
garments_5000_2/default_body/rand_JWSYXVA3L4,test,rand_JWSYXVA3L4,718,False,False,12
garments_5000_2/default_body/rand_E14SF4QEZ5,test,rand_E14SF4QEZ5,796,False,False,16
garments_5000_2/default_body/rand_LR8ZR6OETM,test,rand_LR8ZR6OETM,415,False,False,10
garments_5000_2/default_body/rand_PKWIYHCKB9,test,rand_PKWIYHCKB9,690,False,False,16
garments_5000_2/default_body/rand_7ELZKDWHG3,test,rand_7ELZKDWHG3,733,False,True,10
garments_5000_2/default_body/rand_LR2IXLJO41,test,rand_LR2IXLJO41,465,False,False,8
garments_5000_2/default_body/rand_FVG4366OFI,test,rand_FVG4366OFI,524,False,False,6
garments_5000_2/default_body/rand_3BL69R6AOD,test,rand_3BL69R6AOD,669,False,False,8
garments_5000_2/default_body/rand_Z9KTA67UWJ,test,rand_Z9KTA67UWJ,1648,False,True,28
garments_5000_2/default_body/rand_GH4GFAPH7J,test,rand_GH4GFAPH7J,316,False,False,8
garments_5000_2/default_body/rand_PQTMGIWW37,test,rand_PQTMGIWW37,667,False,False,16
garments_5000_2/default_body/rand_4V1OZDKTQ4,test,rand_4V1OZDKTQ4,709,False,False,18
garments_5000_2/default_body/rand_8ASQXYCCV8,test,rand_8ASQXYCCV8,440,False,False,6
garments_5000_2/default_body/rand_MR2XWLUDEE,test,rand_MR2XWLUDEE,563,False,False,12
garments_5000_2/default_body/rand_FJC9ET6MGM,test,rand_FJC9ET6MGM,193,False,False,2
garments_5000_2/default_body/rand_4ACO5QDDKN,test,rand_4ACO5QDDKN,677,False,False,14
garments_5000_2/default_body/rand_K27GURF2C8,test,rand_K27GURF2C8,979,False,False,16
garments_5000_2/default_body/rand_Y8BT5T8NJT,test,rand_Y8BT5T8NJT,450,False,False,6
garments_5000_2/default_body/rand_EPLXQLN3FA,test,rand_EPLXQLN3FA,785,False,False,18
garments_5000_2/default_body/rand_G6TT1WHR4H,test,rand_G6TT1WHR4H,1022,False,True,12
garments_5000_2/default_body/rand_VZDBUZC6ZH,test,rand_VZDBUZC6ZH,1248,False,False,24
garments_5000_2/default_body/rand_8VPZSXCN5T,test,rand_8VPZSXCN5T,521,False,False,6
garments_5000_2/default_body/rand_SR3HJ2EZ48,test,rand_SR3HJ2EZ48,50,True,False,2
garments_5000_2/default_body/rand_G34R8R2LK5,test,rand_G34R8R2LK5,718,False,False,18
garments_5000_2/default_body/rand_UNIDEHGDTW,test,rand_UNIDEHGDTW,654,False,True,14
garments_5000_2/default_body/rand_D1ITGC9BFL,test,rand_D1ITGC9BFL,281,False,False,4
garments_5000_2/default_body/rand_UEV07L05LW,test,rand_UEV07L05LW,201,False,False,2
garments_5000_2/default_body/rand_TNCTZV7X46,test,rand_TNCTZV7X46,589,False,False,12
garments_5000_2/default_body/rand_193DC7TOTQ,test,rand_193DC7TOTQ,174,False,False,2
garments_5000_2/default_body/rand_SO0X3W95AY,test,rand_SO0X3W95AY,641,False,False,14
garments_5000_2/default_body/rand_E7OPCE192C,test,rand_E7OPCE192C,568,False,False,12
garments_5000_2/default_body/rand_IYXACC94AE,test,rand_IYXACC94AE,821,False,False,18
garments_5000_2/default_body/rand_J2MTP5SDPK,test,rand_J2MTP5SDPK,900,False,True,23
garments_5000_2/default_body/rand_2FND0XM5IU,test,rand_2FND0XM5IU,854,False,True,13
garments_5000_2/default_body/rand_QF6UF3SUV0,test,rand_QF6UF3SUV0,779,False,False,14
garments_5000_2/default_body/rand_BF9OPCUCJN,test,rand_BF9OPCUCJN,714,False,True,14
garments_5000_2/default_body/rand_RVX7HQPA4U,test,rand_RVX7HQPA4U,474,False,False,8
garments_5000_2/default_body/rand_WGLQZ1QZ1R,test,rand_WGLQZ1QZ1R,428,False,False,6
garments_5000_2/default_body/rand_X2NR4YED9F,test,rand_X2NR4YED9F,353,False,False,4
garments_5000_2/default_body/rand_47P9P3ZU3L,test,rand_47P9P3ZU3L,282,False,False,4
garments_5000_2/default_body/rand_6J8OPWEFSL,test,rand_6J8OPWEFSL,1115,False,False,20
garments_5000_2/default_body/rand_6NGZQ6EDJS,test,rand_6NGZQ6EDJS,561,False,False,10
garments_5000_2/default_body/rand_2A7XOPQVJ2,test,rand_2A7XOPQVJ2,60,False,False,2
garments_5000_2/default_body/rand_125AEM45MO,test,rand_125AEM45MO,1429,False,False,24
garments_5000_2/default_body/rand_AHRT3669JS,test,rand_AHRT3669JS,670,False,False,16
garments_5000_2/default_body/rand_9MOUJ50SVE,test,rand_9MOUJ50SVE,426,False,True,6
garments_5000_2/default_body/rand_LEDVFUZG8X,test,rand_LEDVFUZG8X,187,False,False,2
garments_5000_2/default_body/rand_J88U1YHGAD,test,rand_J88U1YHGAD,1044,False,False,20
garments_5000_2/default_body/rand_MCUOUPX0JJ,test,rand_MCUOUPX0JJ,308,False,False,4
garments_5000_2/default_body/rand_YD1NV4D5RY,test,rand_YD1NV4D5RY,826,False,False,12
garments_5000_2/default_body/rand_KSVM5O4Z9T,test,rand_KSVM5O4Z9T,898,False,False,12
garments_5000_2/default_body/rand_LOOEHNZWNV,test,rand_LOOEHNZWNV,1243,False,False,20
garments_5000_3/default_body/rand_7QLMDNQ0AS,test,rand_7QLMDNQ0AS,506,False,True,8
garments_5000_3/default_body/rand_Z3FBLDTWA5,test,rand_Z3FBLDTWA5,541,False,False,14
garments_5000_3/default_body/rand_ZL5NEWEKRD,test,rand_ZL5NEWEKRD,193,False,False,2
garments_5000_3/default_body/rand_PHED65YIN2,test,rand_PHED65YIN2,682,False,False,10
garments_5000_3/default_body/rand_5B3LB6O3MS,test,rand_5B3LB6O3MS,328,False,False,4
garments_5000_3/default_body/rand_4SJL8MQWXV,test,rand_4SJL8MQWXV,489,False,False,8
garments_5000_3/default_body/rand_KZ7GV0Q376,test,rand_KZ7GV0Q376,484,False,False,10
garments_5000_3/default_body/rand_1C25ZYFU0O,test,rand_1C25ZYFU0O,1169,False,True,14
garments_5000_3/default_body/rand_5CPWPN7IEZ,test,rand_5CPWPN7IEZ,448,False,False,6
garments_5000_3/default_body/rand_GRHAS79GKI,test,rand_GRHAS79GKI,586,False,False,10
garments_5000_3/default_body/rand_P3WU9C0OC2,test,rand_P3WU9C0OC2,423,False,False,8
garments_5000_3/default_body/rand_7SEGIU6FOU,test,rand_7SEGIU6FOU,669,False,False,10
garments_5000_3/default_body/rand_D0E1WSZSUA,test,rand_D0E1WSZSUA,814,False,False,14
garments_5000_3/default_body/rand_GOBHYYCZ2Z,test,rand_GOBHYYCZ2Z,314,False,False,4
garments_5000_3/default_body/rand_3GJPGHZEN5,test,rand_3GJPGHZEN5,443,False,False,6
garments_5000_3/default_body/rand_MWL5SZPLCL,test,rand_MWL5SZPLCL,742,False,False,14
garments_5000_3/default_body/rand_CR88G4JIM8,test,rand_CR88G4JIM8,842,False,False,14
garments_5000_3/default_body/rand_EIZFKCH07A,test,rand_EIZFKCH07A,171,False,False,4
garments_5000_3/default_body/rand_PYW9TOOKSH,test,rand_PYW9TOOKSH,308,False,False,4
garments_5000_3/default_body/rand_JU3DUEYZPA,test,rand_JU3DUEYZPA,648,False,False,12
garments_5000_3/default_body/rand_GZCUUESMVY,test,rand_GZCUUESMVY,643,False,False,10
garments_5000_3/default_body/rand_G3P1ELJRZT,test,rand_G3P1ELJRZT,223,False,False,6
garments_5000_3/default_body/rand_QD4WY13RYG,test,rand_QD4WY13RYG,865,False,True,16
garments_5000_3/default_body/rand_UE9C8E09A1,test,rand_UE9C8E09A1,570,False,False,6
garments_5000_3/default_body/rand_L9DZZ3WPR0,test,rand_L9DZZ3WPR0,391,False,False,6
garments_5000_3/default_body/rand_WAD36ESAO9,test,rand_WAD36ESAO9,539,False,False,8
garments_5000_3/default_body/rand_VPK8N4IAD5,test,rand_VPK8N4IAD5,551,False,False,12
garments_5000_3/default_body/rand_DX3DCZOJCP,test,rand_DX3DCZOJCP,628,False,False,10
garments_5000_3/default_body/rand_NBZENIBAX4,test,rand_NBZENIBAX4,154,False,False,4
garments_5000_3/default_body/rand_3YZBBLKB85,test,rand_3YZBBLKB85,737,False,False,16
garments_5000_3/default_body/rand_UDR4HWMFWM,test,rand_UDR4HWMFWM,330,False,False,4
garments_5000_3/default_body/rand_HJINEYISNO,test,rand_HJINEYISNO,428,False,False,6
garments_5000_3/default_body/rand_ME4O68S9VR,test,rand_ME4O68S9VR,319,False,False,4
garments_5000_3/default_body/rand_1I9UO3KOD2,test,rand_1I9UO3KOD2,867,False,True,14
garments_5000_3/default_body/rand_TGWJ0SHARA,test,rand_TGWJ0SHARA,759,False,False,18
